accession,spec count,peptide num,avg int m/z_126.127725,avg int m/z_127.12476,avg int m/z_128.134433,avg int m/z_129.131468,avg int m/z_130.141141,avg int m/z_131.138176,norm int m/z_126.127725,norm int m/z_127.12476,norm int m/z_128.134433,norm int m/z_129.131468,norm int m/z_130.141141,norm int m/z_131.138176,description
P02730,4,4,560932,640325.5,691138.5,485830,434768,456087,539613,654622.75,719201,454980,462734.25,449795.25,Band 3 anion transport protein OS=Homo sapiens OX=9606 GN=SLC4A1 PE=1 SV=3
Q14118,4,4,254881.75,224826,247434.5,271627.75,238828.25,247649,245194.25,229845.5,257480.75,254379.5,254190.5,244232.25,Dystroglycan 1 OS=Homo sapiens OX=9606 GN=DAG1 PE=1 SV=2
O75843,2,2,468704.5,399713.5,473365.5,505205.5,411612.5,431114.5,450890.5,408638,492585.5,473125,438089,425167.5,AP-1 complex subunit gamma-like 2 OS=Homo sapiens OX=9606 GN=AP1G2 PE=1 SV=1
Q7Z4V5,2,2,601022,517040.5,533366.5,560099,470895.5,525210.5,578179,528584.5,555023,524533,501185.5,517965,Hepatoma-derived growth factor-related protein 2 OS=Homo sapiens OX=9606 GN=HDGFL2 PE=1 SV=1
Q9Y2P4,2,2,1018601,934056.5,1008753.5,1030618.5,810797.5,955987.5,979888,954912,1049712.5,965175,862952,942800,Long-chain fatty acid transport protein 6 OS=Homo sapiens OX=9606 GN=SLC27A6 PE=2 SV=1
O00468,8,8,617734.25,588833.75,559560.25,718704.75,758717.38,659246,594256.25,601981,582280.12,673067.5,807521.88,650151.75,Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6
Q5VZ66,3,3,4663974.67,4558929.67,3664487,7348699.67,4778698,5230760.67,4486716.67,4660723.33,3813279.67,6882067,5086090,5158606.33,Janus kinase and microtubule-interacting protein 3 OS=Homo sapiens OX=9606 GN=JAKMIP3 PE=2 SV=2
Reverse_sp|Q68DH5|LMBD2_HUMAN,3,3,254157.67,267738.33,243678.33,277165.33,233587.67,271601.67,244498,273716,253572.33,259565.33,248612.67,267855,G-protein coupled receptor-associated protein LMBRD2 OS=Homo sapiens OX=9606 GN=LMBRD2 PE=1 SV=1
Q6PI48,3,3,335577,472437.67,493920.33,317440,363937.67,331548,322822.67,482986,513975,297282.67,387348,326974,"Aspartate--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=DARS2 PE=1 SV=1"
P58107,4,4,489554.5,522023.75,545560.25,492002.75,550830.5,463443.25,470948.25,533679,567711.75,460760.5,586262.5,457050.25,Epiplakin OS=Homo sapiens OX=9606 GN=EPPK1 PE=1 SV=3
Q96HY7,3,3,384045.67,404380.67,369122.33,364933.33,370302.67,395464.33,369449.33,413409.33,384109.67,341760,394122,390009,2-oxoadipate dehydrogenase complex component E1 OS=Homo sapiens OX=9606 GN=DHTKD1 PE=1 SV=2
O94818,2,2,1119099,1040879.5,1168330.5,1159443.5,1063393.5,1181440.5,1076566.5,1064120,1215769,1085820,1131796,1165143,Nucleolar protein 4 OS=Homo sapiens OX=9606 GN=NOL4 PE=1 SV=2
O14773,3,3,526846.33,467711.33,377601,450071.33,512310,450160.67,506822.33,478154.33,392932.33,421492,545264.33,443950.67,Tripeptidyl-peptidase 1 OS=Homo sapiens OX=9606 GN=TPP1 PE=1 SV=2
Reverse_sp|Q8WWU7|ITLN2_HUMAN,3,3,1496155,1443364,1595823,1273749,1354461.33,1505791.33,1439292,1475591.67,1660619.33,1192867,1441587,1485020,Intelectin-2 OS=Homo sapiens OX=9606 GN=ITLN2 PE=2 SV=1
P19827,2,2,120710.5,136728.5,118184.5,147312,224127.5,151103.5,116122.5,139781,122983,137957.5,238544,149019,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Homo sapiens OX=9606 GN=ITIH1 PE=1 SV=3
A6PVC2,2,2,5189068.5,4611233.5,5285132,5113244,4197986,5189886,4991853.5,4714195,5499729,4788560,4468023.5,5118295.5,Protein monoglycylase TTLL8 OS=Homo sapiens OX=9606 GN=TTLL8 PE=2 SV=4
P23327,2,2,614149.5,553651.5,552001,657329,519491.5,546333,590808,566013,574414,615589,552907.5,538796.5,Sarcoplasmic reticulum histidine-rich calcium-binding protein OS=Homo sapiens OX=9606 GN=HRC PE=1 SV=1
Q12931,3,3,590176.33,643190.67,441778.67,792295.67,510084.33,531844.33,567745.33,657551.67,459716,741985.33,542895,524507.67,"Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3"
P35913,3,3,1785348.67,1742251,1808643.33,1699294,1607525.67,1719663,1717494.33,1781152.33,1882081,1591390.67,1710930,1695941.33,"Rod cGMP-specific 3&#039;,5&#039;-cyclic phosphodiesterase subunit beta OS=Homo sapiens OX=9606 GN=PDE6B PE=1 SV=2"
P25098,2,2,434960.5,384181.5,428685.5,412864,379140,421058.5,418429,392759,446091.5,386647,403528,415250,Beta-adrenergic receptor kinase 1 OS=Homo sapiens OX=9606 GN=GRK2 PE=1 SV=2
Reverse_sp|Q9H6T3|RPAP3_HUMAN,2,2,472995.5,431304,439547.5,463132,417441,464999.5,455018.5,440933.5,457394.5,433723,444292.5,458585,RNA polymerase II-associated protein 3 OS=Homo sapiens OX=9606 GN=RPAP3 PE=1 SV=2
Q8WX93,5,5,296565.6,310308.6,313780.2,300481.2,283460,285271.2,285294,317236.8,326520.2,281400.4,301693.4,281335.6,Palladin OS=Homo sapiens OX=9606 GN=PALLD PE=1 SV=3
Reverse_sp|Q9NZL6|RGL1_HUMAN,2,2,601307.5,649679.5,462660.5,752463,520212,570376,578454,664185.5,481446,704682,553674.5,562507.5,Ral guanine nucleotide dissociation stimulator-like 1 OS=Homo sapiens OX=9606 GN=RGL1 PE=1 SV=1
Q8TCS8,2,2,640777.5,803516,655758,585121.5,515577,557101,616424,821457,682384,547966.5,548741.5,549416,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PNPT1 PE=1 SV=2"
P00751,2,2,225051,196987,197654.5,184462.5,206037.5,180175,216497.5,201385,205679.5,172749,219290.5,177689,Complement factor B OS=Homo sapiens OX=9606 GN=CFB PE=1 SV=2
P49747,2,2,5066952,4424374,4085870,4292962.5,5597858,6171170.5,4874378.5,4523163,4251772.5,4020365,5957942.5,6086044.5,Cartilage oligomeric matrix protein OS=Homo sapiens OX=9606 GN=COMP PE=1 SV=2
Q5SY80,3,3,326132.67,335875.67,281662.67,412483,455567.33,376924.33,313737.33,343374.67,293098.67,386290.33,484871.33,371724.33,Cation channel sperm-associated auxiliary subunit epsilon OS=Homo sapiens OX=9606 GN=CATSPERE PE=2 SV=1
Q9NYL2,2,2,430387,391487,410337,449400,445211,467685,414029.5,400228,426998,420863.5,473848.5,461233,Mitogen-activated protein kinase kinase kinase 20 OS=Homo sapiens OX=9606 GN=MAP3K20 PE=1 SV=3
P13591,2,2,70660.5,67561.5,62694.5,110273,131342,102378.5,67974.5,69069.5,65239.5,103270,139790,100966,Neural cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=NCAM1 PE=1 SV=3
Q9NT22,2,2,289649,273949,263154.5,273252,197632.5,246882,278640.5,280065.5,273839.5,255900.5,210345,243476,EMILIN-3 OS=Homo sapiens OX=9606 GN=EMILIN3 PE=1 SV=2
P55290,2,2,197119,171007,181240.5,138037.5,107307,122181,189627,174825,188599,129272,114209,120495,Cadherin-13 OS=Homo sapiens OX=9606 GN=CDH13 PE=1 SV=1
Reverse_sp|Q96LW1|Z354B_HUMAN,3,3,1090706,997850.67,953904,1061518.67,1201694.33,1091335,1049252.33,1020130.67,992635.67,994113.33,1278993.67,1076280.33,Zinc finger protein 354B OS=Homo sapiens OX=9606 GN=ZNF354B PE=1 SV=1
P07814,4,4,445110,475394,412277.25,438672.5,360803.5,402298.25,428193,486008.25,429017,410817,384011.75,396748.25,Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS1 PE=1 SV=5
Q92973,2,2,324182.5,349533,327239,361076,334237,330177,311861,357337,340525.5,338147.5,355736.5,325622,Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2
P00747,2,2,557279,487184,728021.5,413449.5,385908,335665,536098.5,498062,757581.5,387195.5,410731,331034,Plasminogen OS=Homo sapiens OX=9606 GN=PLG PE=1 SV=2
Reverse_sp|Q99501|GA2L1_HUMAN,2,2,164064,137128.5,159535.5,151503,184317,192762.5,157828,140190,166013,141882.5,196172.5,190103,GAS2-like protein 1 OS=Homo sapiens OX=9606 GN=GAS2L1 PE=1 SV=2
Reverse_sp|Q96B18|DACT3_HUMAN,2,2,465686,428633.5,440168,488717,439567.5,470897,447987,438204,458040.5,457684,467842.5,464401,Dapper homolog 3 OS=Homo sapiens OX=9606 GN=DACT3 PE=1 SV=2
P32418,2,2,593679.5,829984,474296.5,581064,569718.5,622276,571115.5,848515.5,493554.5,544167,606365.5,613692,Sodium/calcium exchanger 1 OS=Homo sapiens OX=9606 GN=SLC8A1 PE=1 SV=3
Q86UT6,2,2,457683,509344.5,518451.5,467815,403584,418231.5,440288,520717,539502.5,438109,429544.5,412462,NLR family member X1 OS=Homo sapiens OX=9606 GN=NLRX1 PE=1 SV=1
Reverse_sp|O94973|AP2A2_HUMAN,2,2,773916.5,747825,673459.5,820770.5,725405.5,670207,744502.5,764522,700804,768652.5,772067,660961.5,AP-2 complex subunit alpha-2 OS=Homo sapiens OX=9606 GN=AP2A2 PE=1 SV=2
Q02487,2,2,54919.5,52330,51828.5,52215,43405,43117.5,52832,53498,53932,48899,46196.5,42522.5,Desmocollin-2 OS=Homo sapiens OX=9606 GN=DSC2 PE=1 SV=1
Q92613,3,3,684342.67,647710.33,621359,742049.33,597283.33,682068.67,658333.33,662172,646588,694929.67,635703.33,672660,Protein Jade-3 OS=Homo sapiens OX=9606 GN=JADE3 PE=1 SV=1
Q01432,2,2,468561.5,481075,451301,491727,457871.5,488691.5,450752.5,491816,469625,460502.5,487323.5,481950,AMP deaminase 3 OS=Homo sapiens OX=9606 GN=AMPD3 PE=1 SV=1
O00329,2,2,906947.5,848363,649760.5,822086,641895,693286.5,872478,867305,676143,769884,683185,683723,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform OS=Homo sapiens OX=9606 GN=PIK3CD PE=1 SV=2"
P53618,3,3,1253064.67,1168373,1162662.67,1467636.67,1183633,1490966,1205440.33,1194460.67,1209871,1374443.33,1259770.33,1470399,Coatomer subunit beta OS=Homo sapiens OX=9606 GN=COPB1 PE=1 SV=3
Q8WUM4,2,2,373364,764459,331370.5,422409,381923.5,374835.5,359173.5,781527.5,344825,395586,406490,369664.5,Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1
Q92614,5,5,440558.8,416763.6,399178.2,445911,420618,402892.2,423814.4,426069,415385.8,417595.6,447674,397334,Unconventional myosin-XVIIIa OS=Homo sapiens OX=9606 GN=MYO18A PE=1 SV=3
Q6ZP82,5,5,497314.4,469313.8,457795.2,511804.4,442583.8,527995.6,478413.2,479792.4,476382.8,479305,471052.8,520712,Coiled-coil domain-containing protein 141 OS=Homo sapiens OX=9606 GN=CCDC141 PE=1 SV=2
O75369,6,6,828152.5,871432.5,705990.33,1382599.17,1121341.17,1120801.67,796677.5,890889.67,734655.83,1294805.5,1193471.5,1105340.67,Filamin-B OS=Homo sapiens OX=9606 GN=FLNB PE=1 SV=2
P23634,2,2,204030.5,200518,170465,226342,201856,199049,196275.5,204994.5,177386,211969,214840,196303,Plasma membrane calcium-transporting ATPase 4 OS=Homo sapiens OX=9606 GN=ATP2B4 PE=1 SV=2
Reverse_sp|O00159|MYO1C_HUMAN,2,2,326949.5,280395,294048.5,292207,254273,282852.5,314523,286655,305988,273651.5,270629,278950.5,Unconventional myosin-Ic OS=Homo sapiens OX=9606 GN=MYO1C PE=1 SV=4
Reverse_sp|Q7Z6I6|RHG30_HUMAN,2,2,245232,236759.5,237918.5,272875,255202.5,267681.5,235911.5,242045.5,247578.5,255547,271618,263988.5,Rho GTPase-activating protein 30 OS=Homo sapiens OX=9606 GN=ARHGAP30 PE=1 SV=3
P98174,2,2,897303,852616.5,909418,940840,797281.5,904135,863200,871653.5,946343.5,881097.5,848567,891663,"FYVE, RhoGEF and PH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FGD1 PE=1 SV=2"
Reverse_sp|Q05193|DYN1_HUMAN,2,2,457410,444226.5,494766,440835.5,417681,453208,440025.5,454145,514855,412842.5,444548,446956,Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=2
P39060,4,4,724329.75,642960,637615.75,814594.25,787508,818163.5,696800.5,657315.75,663505.25,762868,838164.25,806877,Collagen alpha-1(XVIII) chain OS=Homo sapiens OX=9606 GN=COL18A1 PE=1 SV=5
Q9ULI0,2,2,486644.5,438805,350611.5,534890.5,472174.5,474693.5,468149,448602.5,364847.5,500925,502546.5,468145,ATPase family AAA domain-containing protein 2B OS=Homo sapiens OX=9606 GN=ATAD2B PE=1 SV=3
Q92620,2,2,956223,1031870.5,884391,920226,678156,713960,919880.5,1054910.5,920300.5,861792.5,721778.5,704111,Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 OS=Homo sapiens OX=9606 GN=DHX38 PE=1 SV=2
Q5T8A7,2,2,71212.5,64992.5,74670.5,68071,67351,74879.5,68505.5,66443,77702,63748.5,71683,73846,Protein phosphatase 1 regulatory subunit 26 OS=Homo sapiens OX=9606 GN=PPP1R26 PE=1 SV=1
Reverse_sp|O95696|BRD1_HUMAN,2,2,769684,681271,662299.5,735519,662903.5,752620.5,740431,696482,689191,688814,705545,742238,Bromodomain-containing protein 1 OS=Homo sapiens OX=9606 GN=BRD1 PE=1 SV=1
Q9Y6N6,3,3,242717.67,262211.67,230082.67,236835.67,196618,215409.67,233492.67,268066,239424.33,221796.67,209265,212437.67,Laminin subunit gamma-3 OS=Homo sapiens OX=9606 GN=LAMC3 PE=1 SV=3
Reverse_sp|P02461|CO3A1_HUMAN,2,2,1417434.5,1406433,1187167.5,1240989.5,1242639,1143415.5,1363563.5,1437836,1235371,1162187.5,1322572,1127642.5,Collagen alpha-1(III) chain OS=Homo sapiens OX=9606 GN=COL3A1 PE=1 SV=4
Q9GZR1,2,2,177204,137420.5,170169.5,128370.5,156457.5,124545.5,170469,140488.5,177078.5,120218.5,166521,122827,Sentrin-specific protease 6 OS=Homo sapiens OX=9606 GN=SENP6 PE=1 SV=2
O75146,2,2,168872,246337.5,174328.5,270695.5,205395.5,215793,162453.5,251837.5,181406.5,253506.5,218607,212816,Huntingtin-interacting protein 1-related protein OS=Homo sapiens OX=9606 GN=HIP1R PE=1 SV=2
Reverse_sp|O60231|DHX16_HUMAN,2,2,330121.5,332709.5,317274.5,355647,314979.5,332327,317574.5,340138,330157,333063.5,335240,327742,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 OS=Homo sapiens OX=9606 GN=DHX16 PE=1 SV=2
Q5JRX3,3,3,623931,645524,610112.33,705341.67,756184.33,634795.67,600217.33,659937.33,634885,660553,804826,626038.67,"Presequence protease, mitochondrial OS=Homo sapiens OX=9606 GN=PITRM1 PE=1 SV=3"
O60237,2,2,1326185.5,1276760,1312719,1272956,1096905.5,1179499,1275782.5,1305267.5,1366020,1192124.5,1167464,1163228.5,Protein phosphatase 1 regulatory subunit 12B OS=Homo sapiens OX=9606 GN=PPP1R12B PE=1 SV=2
P13611,8,8,395994.5,441850.38,372408,604632.88,726897.5,626355.12,380944,451715.5,387528.88,566238.88,773655.12,617714.62,Versican core protein OS=Homo sapiens OX=9606 GN=VCAN PE=1 SV=3
Reverse_sp|A4FU69|EFCB5_HUMAN,5,5,1794265.8,1677775.6,1708124,1994924.4,1592856,1871353.8,1726073,1715237.4,1777480,1868249,1695316.8,1845539.8,EF-hand calcium-binding domain-containing protein 5 OS=Homo sapiens OX=9606 GN=EFCAB5 PE=1 SV=3
Q9UMN6,3,3,500835,498519,482946.67,462318.67,397549,428821,481800,509649.33,502555.67,432961.33,423121,422905.33,Histone-lysine N-methyltransferase 2B OS=Homo sapiens OX=9606 GN=KMT2B PE=1 SV=1
Q14160,2,2,428329.5,422509,424800.5,463911,384360.5,441664,412050,431942.5,442048.5,434453,409084,435571,Protein scribble homolog OS=Homo sapiens OX=9606 GN=SCRIB PE=1 SV=5
Q9UKV3,2,2,1534764.5,1136214,1519382.5,1165837.5,959813,979377.5,1476434.5,1161583.5,1581075,1091808,1021553,965867.5,Apoptotic chromatin condensation inducer in the nucleus OS=Homo sapiens OX=9606 GN=ACIN1 PE=1 SV=2
Q9BXX0,2,2,270855,201154.5,176530.5,188722,279293.5,236567.5,260560.5,205645.5,183697.5,176738,297259,233304,EMILIN-2 OS=Homo sapiens OX=9606 GN=EMILIN2 PE=1 SV=3
P22105,4,4,239892.5,257053.75,226880.75,265447,272333.5,263106.5,230774.5,262792.75,236092.75,248590.75,289851,259476.75,Tenascin-X OS=Homo sapiens OX=9606 GN=TNXB PE=1 SV=5
Q9H254,3,3,653667,585273,672671,642807.33,639704.33,666641.67,628823.67,598340.67,699983.67,601989.33,680853,657445.33,"Spectrin beta chain, non-erythrocytic 4 OS=Homo sapiens OX=9606 GN=SPTBN4 PE=1 SV=2"
P0C0L4,2,2,436800.5,413779.5,402478.5,376308,423623,381179,420199,423018,418820,352412.5,450872.5,375920,Complement C4-A OS=Homo sapiens OX=9606 GN=C4A PE=1 SV=2
P0C0L5,2,2,436800.5,413779.5,402478.5,376308,423623,381179,420199,423018,418820,352412.5,450872.5,375920,Complement C4-B OS=Homo sapiens OX=9606 GN=C4B_2 PE=1 SV=2
Q8WWI1,2,2,66596.5,64383.5,68731.5,72786,76370.5,83908,64065,65820.5,71522,68163.5,81282.5,82750,LIM domain only protein 7 OS=Homo sapiens OX=9606 GN=LMO7 PE=1 SV=3
P08572,3,3,389451.33,287756.33,332971.67,348854,379691.67,323057.33,374649.33,294181,346491.33,326702,404115,318600.33,Collagen alpha-2(IV) chain OS=Homo sapiens OX=9606 GN=COL4A2 PE=1 SV=4
Reverse_sp|A6NC98|CC88B_HUMAN,2,2,35575.5,34932.5,35348,34285,34499,33054,34223,35712,36782.5,32107.5,36717.5,32597.5,Coiled-coil domain-containing protein 88B OS=Homo sapiens OX=9606 GN=CCDC88B PE=1 SV=1
Q9BZ95,2,2,567534,501041.5,511111.5,591140.5,518230.5,538244.5,545964,512228.5,531864,553603.5,551565.5,530819.5,Histone-lysine N-methyltransferase NSD3 OS=Homo sapiens OX=9606 GN=NSD3 PE=1 SV=1
P02462,2,2,244876.5,204100,215992,219821,230993.5,238117,235569,208656.5,224761.5,205862,245852,234832,Collagen alpha-1(IV) chain OS=Homo sapiens OX=9606 GN=COL4A1 PE=1 SV=4
P02461,2,2,41769.5,54812,60902.5,51509,63890.5,86879.5,40181.5,56035,63374.5,48237.5,67999.5,85680.5,Collagen alpha-1(III) chain OS=Homo sapiens OX=9606 GN=COL3A1 PE=1 SV=4
Reverse_sp|Q9BXT4|TDRD1_HUMAN,2,2,1941037.5,1882452,1688102,2324793.5,1941865,2106366.5,1867266.5,1924484,1756645.5,2177172,2066776,2077310.5,Tudor domain-containing protein 1 OS=Homo sapiens OX=9606 GN=TDRD1 PE=1 SV=2
Q12955,5,5,595736,570681,583795.2,571278.4,538930.2,533894.2,573094,583423,607499,535002.6,573596.6,526529.2,Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3
Reverse_sp|A6NE01|F186A_HUMAN,2,2,2010441.5,1613297,2558748,1649072.5,2744776.5,1768011,1934033,1649319,2662642.5,1544358,2921335,1743622,Protein FAM186A OS=Homo sapiens OX=9606 GN=FAM186A PE=2 SV=3
Q9NZM3,2,2,1959003,1882624.5,1702812,1879354,1365065,1683749,1884549,1924660,1771952.5,1760017.5,1452873,1660522.5,Intersectin-2 OS=Homo sapiens OX=9606 GN=ITSN2 PE=1 SV=3
Q9Y4K1,2,2,199415.5,200967.5,183069.5,234283,259224,280926,191836,205454.5,190502.5,219406,275898,277050.5,Beta/gamma crystallin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CRYBG1 PE=1 SV=3
Reverse_sp|O15061|SYNEM_HUMAN,2,2,570662.5,652751.5,581490,590458.5,479556.5,520925,548974,667326,605100.5,552965,510404,513738.5,Synemin OS=Homo sapiens OX=9606 GN=SYNM PE=1 SV=3
Q01955,2,2,370847,287282,338553.5,340652,354365.5,321321,356752,293696,352300,319020.5,377160,316888,Collagen alpha-3(IV) chain OS=Homo sapiens OX=9606 GN=COL4A3 PE=1 SV=3
P29400,2,2,443529.5,343115.5,381278.5,399859,416068,401078.5,426672,350776,396759.5,374468,442831.5,395545.5,Collagen alpha-5(IV) chain OS=Homo sapiens OX=9606 GN=COL4A5 PE=1 SV=2
Reverse_sp|Q9H2M9|RBGPR_HUMAN,2,2,476162,516411.5,410865.5,594894,899313,753231.5,458065,527941.5,427548,557118.5,957161,742841,Rab3 GTPase-activating protein non-catalytic subunit OS=Homo sapiens OX=9606 GN=RAB3GAP2 PE=1 SV=1
Q9UQ35,2,2,299161,296500,265807.5,382911.5,364654.5,401099,287790.5,303120,276599.5,358596.5,388110.5,395565.5,Serine/arginine repetitive matrix protein 2 OS=Homo sapiens OX=9606 GN=SRRM2 PE=1 SV=2
Q7Z2Z1,2,2,223611,220749,207801,232237,182983.5,212922,215112,225677.5,216238,217490,194753.5,209984.5,Treslin OS=Homo sapiens OX=9606 GN=TICRR PE=1 SV=2
Reverse_sp|A7E2V4|ZSWM8_HUMAN,2,2,664811,561520,673969,594436,550155,669945,639544,574057.5,701334,556690,585543.5,660703,Zinc finger SWIM domain-containing protein 8 OS=Homo sapiens OX=9606 GN=ZSWIM8 PE=1 SV=1
Reverse_sp|Q96RK0|CIC_HUMAN,2,2,214122,193175.5,206905,190893,184951.5,198764,205984,197488,215306,178771,196848,196022,Protein capicua homolog OS=Homo sapiens OX=9606 GN=CIC PE=1 SV=2
A4UGR9,3,3,179158,169429,158634,223623,222027.33,195283.67,172348.33,173211.33,165074.67,209422.67,236308.67,192589.33,Xin actin-binding repeat-containing protein 2 OS=Homo sapiens OX=9606 GN=XIRP2 PE=1 SV=2
P49792,3,3,491458,456780,487000.67,459590.67,433188.67,548134.33,472779.33,466978.67,506774.33,430407,461053.33,540573,E3 SUMO-protein ligase RanBP2 OS=Homo sapiens OX=9606 GN=RANBP2 PE=1 SV=2
Q13796,2,2,667121.5,607470.5,587200,682419.5,524149,602561.5,641766.5,621034,611042.5,639086.5,557864.5,594249.5,Protein Shroom2 OS=Homo sapiens OX=9606 GN=SHROOM2 PE=1 SV=1
Q02388,2,2,204705,189919,206216.5,186128,185331,218267,196924.5,194159,214589.5,174308.5,197252,215256,Collagen alpha-1(VII) chain OS=Homo sapiens OX=9606 GN=COL7A1 PE=1 SV=2
O14686,3,3,718982,640582.67,693675,733976.33,596026,663365,691656.33,654885.67,721840.67,687369.33,634365.33,654214,Histone-lysine N-methyltransferase 2D OS=Homo sapiens OX=9606 GN=KMT2D PE=1 SV=2
Q9NZJ4,3,3,590469.33,527894.33,563080.33,502627,429179.67,474753.33,568027.67,539681,585943.33,470710.33,456786.33,468204,Sacsin OS=Homo sapiens OX=9606 GN=SACS PE=1 SV=2
Q9Y485,2,2,297273.5,246910,271665.5,337372,262315,351708,285975,252422.5,282695.5,315949,279188,346856,DmX-like protein 1 OS=Homo sapiens OX=9606 GN=DMXL1 PE=1 SV=3
Reverse_sp|Q8NDA2|HMCN2_HUMAN,2,2,329775,310070,324516.5,310710,281455.5,344865,317241,316993,337692.5,290980,299559.5,340107.5,Hemicentin-2 OS=Homo sapiens OX=9606 GN=HMCN2 PE=2 SV=3
O95714,2,2,542616.5,461378,464390.5,630026.5,599537,614936,521993.5,471679,483246,590020,638102,606453,E3 ubiquitin-protein ligase HERC2 OS=Homo sapiens OX=9606 GN=HERC2 PE=1 SV=2
Reverse_sp|Q12955|ANK3_HUMAN,3,3,511462,470012.67,479734.33,533807.67,504836.67,488436.33,492023,480506.67,499213,499911,537310.33,481698.33,Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3
Reverse_sp|Q99996|AKAP9_HUMAN,2,2,449610.5,401646.5,448278.5,377010,349003.5,426211,432522,410614.5,466480,353069.5,371452.5,420331.5,A-kinase anchor protein 9 OS=Homo sapiens OX=9606 GN=AKAP9 PE=1 SV=4
Q01484,3,3,559861.33,517860,393252.67,509082,491162.33,490079.67,538582.67,529422.67,409219.67,476755.67,522756.33,483319,Ankyrin-2 OS=Homo sapiens OX=9606 GN=ANK2 PE=1 SV=4
Reverse_sp|Q14789|GOGB1_HUMAN,4,4,741247,622613,639747.25,743052.25,712098.5,720442.5,713074.75,636514.75,665722.75,695868.75,757904.25,710504,Golgin subfamily B member 1 OS=Homo sapiens OX=9606 GN=GOLGB1 PE=1 SV=2
Reverse_sp|Q8NDH2|CC168_HUMAN,4,4,810710.25,777861,818892.75,848303.75,708955.75,843233,779898,795229,852142.75,794437.25,754559.25,831600.75,Leucine-rich repeat transmembrane protein CCDC168 OS=Homo sapiens OX=9606 GN=CCDC168 PE=2 SV=3
Reverse_sp|Q4G0P3|HYDIN_HUMAN,2,2,313645.5,341263.5,268773,346704,291377,317828.5,301725,348883,279686,324688.5,310119.5,313444,Hydrocephalus-inducing protein homolog OS=Homo sapiens OX=9606 GN=HYDIN PE=1 SV=3
Reverse_sp|Q96M86|DNHD1_HUMAN,7,7,437626.43,410111.43,400241.71,446856.14,383639.57,402672.43,420993.57,419268,416492.57,418481,408316.71,397117.57,Dynein heavy chain domain-containing protein 1 OS=Homo sapiens OX=9606 GN=DNHD1 PE=2 SV=2
Reverse_sp|Q14204|DYHC1_HUMAN,2,2,773712,708512.5,714450,788006.5,691116.5,831261.5,744306,724332,743459,737969,735572.5,819794.5,Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5
