accession,spec count,peptide num,avg int m/z_126.127725,avg int m/z_127.12476,avg int m/z_128.134433,avg int m/z_129.131468,avg int m/z_130.141141,avg int m/z_131.138176,norm int m/z_126.127725,norm int m/z_127.12476,norm int m/z_128.134433,norm int m/z_129.131468,norm int m/z_130.141141,norm int m/z_131.138176,description
Q9NT22,3,3,310149,309510,313869,313290.67,238252,273921,300844.67,319450.67,325895,292568.33,251250.67,269075.67,EMILIN-3 OS=Homo sapiens OX=9606 GN=EMILIN3 PE=1 SV=2
C9JLR9,2,2,95630.5,79354.5,82833.5,97424,85570.5,99201.5,92761.5,81902.5,86006.5,90979.5,90239,97446,Zinc finger translocation-associated protein OS=Homo sapiens OX=9606 GN=ZFTA PE=1 SV=1
Q5FYB0,2,2,839940.5,811774.5,849192,829191,884046.5,843261.5,814744,837847,881729.5,774345.5,932279.5,828345.5,Arylsulfatase J OS=Homo sapiens OX=9606 GN=ARSJ PE=2 SV=1
O00468,7,7,366766.86,351214.14,344159.86,395468,522489.43,394937.43,355764.29,362494.29,357346.43,369310.14,550996,387951.43,Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6
Q6ZP82,4,4,499334.5,437825.75,446745.75,490355.75,421245.5,488415,484355.5,451887.5,463863.25,457921.75,444228.25,479775.5,Coiled-coil domain-containing protein 141 OS=Homo sapiens OX=9606 GN=CCDC141 PE=1 SV=2
Q13200,2,2,359816.5,356979,356709.5,425822,378632,372027,349022.5,368444,370377,397656.5,399289.5,365446,26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PSMD2 PE=1 SV=3
Q96CN9,2,2,627654,592965,563311,662267.5,542199,586565,608825.5,612010,584895,618463,571780.5,576189.5,GRIP and coiled-coil domain-containing protein 1 OS=Homo sapiens OX=9606 GN=GCC1 PE=1 SV=1
Q96ED9,2,2,516653.5,469975,464334,487071,400604,452376.5,501154.5,485069.5,482125,454854.5,422460,444374.5,Protein Hook homolog 2 OS=Homo sapiens OX=9606 GN=HOOK2 PE=1 SV=3
Q86UT5,2,2,246450.5,275364.5,258381,273546.5,247294,288503.5,239057.5,284208.5,268280.5,255453,260785.5,283400,Na(+)/H(+) exchange regulatory cofactor NHE-RF4 OS=Homo sapiens OX=9606 GN=PDZD3 PE=1 SV=2
P13591,2,2,71190,68299.5,59129.5,106427,120318.5,98797,69054,70493,61394.5,99387,126882.5,97049,Neural cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=NCAM1 PE=1 SV=3
P30154,2,2,1902952.5,1885607.5,2078278.5,2170099,1706151,1991600.5,1845868.5,1946170,2157910.5,2026562,1799238,1956373,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform OS=Homo sapiens OX=9606 GN=PPP2R1B PE=1 SV=3
P19823,2,2,620532.5,453355.5,386674.5,234177,882372.5,253791.5,601917.5,467916.5,401490,218687.5,930514,249302,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Homo sapiens OX=9606 GN=ITIH2 PE=1 SV=2
P02730,3,3,360337.67,374489,423000,319232.33,262955.67,298334,349528,386516.67,439207.67,298117,277302,293056.67,Band 3 anion transport protein OS=Homo sapiens OX=9606 GN=SLC4A1 PE=1 SV=3
Reverse_sp|Q3KQU3|MA7D1_HUMAN,2,2,345287.5,388584.5,395489.5,335613.5,319092.5,304224.5,334929,401065,410643,313415,336502,298843,MAP7 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=MAP7D1 PE=1 SV=1
O75369,7,7,559227.14,620141.71,506834.14,876517.29,747550.71,734762.71,542451.29,640059.43,526253.71,818541.57,788336.57,721765.86,Filamin-B OS=Homo sapiens OX=9606 GN=FLNB PE=1 SV=2
Q8WX93,4,4,334318.75,340578.25,346807,328340.75,268717.5,313395.5,324289.5,351516.5,360095,306623.25,283378.25,307851.5,Palladin OS=Homo sapiens OX=9606 GN=PALLD PE=1 SV=3
Q02487,2,2,58704,47883,50356.5,54701.5,42808.5,47262,56942.5,49420.5,52285.5,51082.5,45144,46425.5,Desmocollin-2 OS=Homo sapiens OX=9606 GN=DSC2 PE=1 SV=1
P08572,4,4,490435.25,390054,452792.5,476589.25,485395.75,429704,475722.75,402581.5,470141.25,445065.75,511878.5,422103,Collagen alpha-2(IV) chain OS=Homo sapiens OX=9606 GN=COL4A2 PE=1 SV=4
Q8N1T3,2,2,699471,644120.5,696395,829389,691882,875715.5,678488,664808.5,723078,774530.5,729630.5,860225.5,Unconventional myosin-Ih OS=Homo sapiens OX=9606 GN=MYO1H PE=1 SV=2
Q9UQ05,2,2,342865,351681,379105,362289.5,386950.5,369992.5,332579.5,362976,393630.5,338326,408062,363448,Potassium voltage-gated channel subfamily H member 4 OS=Homo sapiens OX=9606 GN=KCNH4 PE=2 SV=1
P63010,2,2,425194.5,418429.5,412518,428631,468394,428478.5,412439,431868,428324,400279.5,493949,420899.5,AP-2 complex subunit beta OS=Homo sapiens OX=9606 GN=AP2B1 PE=1 SV=1
Q9BSJ2,2,2,409057,441938.5,343427,372049,351787.5,397057,396786,456132,356585.5,347440,370980.5,390033,Gamma-tubulin complex component 2 OS=Homo sapiens OX=9606 GN=TUBGCP2 PE=1 SV=2
Q8WUM4,2,2,353931.5,592420,297063.5,386749.5,364959.5,347244.5,343314,611447.5,308445.5,361168.5,384871,341102,Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1
Q9UKV3,4,4,997123.5,807419.5,980803.75,785969.75,654423,675105.5,967211.75,833352.25,1018384.25,733983.25,690127.75,663163.5,Apoptotic chromatin condensation inducer in the nucleus OS=Homo sapiens OX=9606 GN=ACIN1 PE=1 SV=2
Q8N4C8,2,2,657688,618057.5,660120.5,730427.5,736853,869061,637959,637908.5,685413.5,682114.5,777055,853689,Misshapen-like kinase 1 OS=Homo sapiens OX=9606 GN=MINK1 PE=1 SV=2
O15020,5,5,1011260.4,919374.6,967585,986862.6,936457.6,998401.2,980924.6,948903,1004659,921588.4,987550.2,980741,"Spectrin beta chain, non-erythrocytic 2 OS=Homo sapiens OX=9606 GN=SPTBN2 PE=1 SV=3"
Q92614,4,4,470142.25,454129.75,445427.75,511142.5,410716,457990,456038.5,468715.25,462494.5,477333.75,433124,449888.5,Unconventional myosin-XVIIIa OS=Homo sapiens OX=9606 GN=MYO18A PE=1 SV=3
P23634,3,3,182658.67,160660.33,153807.67,201307.33,183558,179540.33,177178.67,165820.33,159700.67,187992,193572.33,176364.33,Plasma membrane calcium-transporting ATPase 4 OS=Homo sapiens OX=9606 GN=ATP2B4 PE=1 SV=2
O75339,2,2,519483.5,535742.5,430479.5,531950.5,843521,622851.5,503899.5,552949.5,446973.5,496765.5,889543,611834,Cartilage intermediate layer protein 1 OS=Homo sapiens OX=9606 GN=CILP PE=1 SV=4
Q9H6N6,4,4,610721.5,549192.75,559461.25,579202.25,449409.75,531194.75,592401,566831.5,580897.5,540892,473929,521798.75,Putative uncharacterized protein MYH16 OS=Homo sapiens OX=9606 GN=MYH16 PE=1 SV=2
P11215,3,3,1386232.33,1116253,1199114.33,1345258.67,986990.67,939778,1344648.33,1152105,1245059.67,1256279,1040840.33,923154.67,Integrin alpha-M OS=Homo sapiens OX=9606 GN=ITGAM PE=1 SV=2
Reverse_sp|Q70J99|UN13D_HUMAN,2,2,1492239,1538134,1660870.5,1738378.5,1454226.5,1543723.5,1447475.5,1587536.5,1724508.5,1623397,1533568.5,1516418,Protein unc-13 homolog D OS=Homo sapiens OX=9606 GN=UNC13D PE=1 SV=1
O94832,2,2,208723,189753,193136,199359,195767,214998.5,202461,195847.5,200536,186172.5,206447.5,211195,Unconventional myosin-Id OS=Homo sapiens OX=9606 GN=MYO1D PE=1 SV=2
Q5SY80,2,2,164950.5,142723.5,149223.5,177871.5,164687,166362,160002,147307,154940.5,166106,173672,163419,Cation channel sperm-associated auxiliary subunit epsilon OS=Homo sapiens OX=9606 GN=CATSPERE PE=2 SV=1
Q92620,2,2,786114.5,827363,701299,770868.5,572839,612253.5,762532.5,853936,728170,719880.5,604092.5,601423.5,Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 OS=Homo sapiens OX=9606 GN=DHX38 PE=1 SV=2
Q92619,2,2,555735,492918,530678,602273.5,408011,632970.5,539064,508749.5,551011,562437,430271.5,621774,Rho GTPase-activating protein 45 OS=Homo sapiens OX=9606 GN=ARHGAP45 PE=1 SV=2
Reverse_sp|Q13905|RPGF1_HUMAN,2,2,1391036.5,1439708.5,1201950.5,1502492,1306779,1320559.5,1349308.5,1485949,1248004.5,1403113,1378076,1297201.5,Rap guanine nucleotide exchange factor 1 OS=Homo sapiens OX=9606 GN=RAPGEF1 PE=1 SV=3
Q5JRX3,2,2,241312,246188.5,206976.5,310535,317500.5,217713,234073,254095,214907,289994.5,334823,213861.5,"Presequence protease, mitochondrial OS=Homo sapiens OX=9606 GN=PITRM1 PE=1 SV=3"
Reverse_sp|Q96KV7|WDR90_HUMAN,2,2,2008007,1766824.5,1862680,2040050,1811699,2103021.5,1947771.5,1823572,1934051,1905115,1910544.5,2065823.5,WD repeat-containing protein 90 OS=Homo sapiens OX=9606 GN=WDR90 PE=1 SV=2
Reverse_sp|Q9Y2G9|SBNO2_HUMAN,2,2,626237.5,630943.5,576576.5,648868,667315,654804,607451.5,651207.5,598668.5,605950,703723,643221.5,Protein strawberry notch homolog 2 OS=Homo sapiens OX=9606 GN=SBNO2 PE=2 SV=3
Reverse_sp|O95271|TNKS1_HUMAN,2,2,968060.5,1031900.5,1010064,940304.5,732705.5,766678,939020.5,1065043,1048766,878109.5,772681.5,753117,Poly [ADP-ribose] polymerase tankyrase-1 OS=Homo sapiens OX=9606 GN=TNKS PE=1 SV=2
Q6AWC2,2,2,450198.5,418372.5,431438.5,506546,450990,500092,436693,431809.5,447969.5,473041,475595.5,491246,Protein WWC2 OS=Homo sapiens OX=9606 GN=WWC2 PE=1 SV=2
O60237,2,2,1149354.5,1048685,1075318.5,1087022.5,962307.5,1018779,1114876.5,1082366.5,1116520.5,1015123,1014810.5,1000758.5,Protein phosphatase 1 regulatory subunit 12B OS=Homo sapiens OX=9606 GN=PPP1R12B PE=1 SV=2
Reverse_sp|P54762|EPHB1_HUMAN,2,2,241830.5,220511,282250.5,190440.5,213408,267888.5,234576,227593,293065,177843.5,225051,263150,Ephrin type-B receptor 1 OS=Homo sapiens OX=9606 GN=EPHB1 PE=1 SV=1
P49815,2,2,409011.5,449547,331630,533971.5,455146.5,461967,396741.5,463985,344336.5,498652.5,479979,453795.5,Tuberin OS=Homo sapiens OX=9606 GN=TSC2 PE=1 SV=2
Reverse_sp|P20908|CO5A1_HUMAN,2,2,426090,423302.5,394836.5,449018,423684.5,400355.5,413308,436898,409965,419318.5,446800,393273.5,Collagen alpha-1(V) chain OS=Homo sapiens OX=9606 GN=COL5A1 PE=1 SV=3
Q9Y4C0,2,2,272210,281154.5,246053,259926,272825.5,281784.5,264044,290184,255480.5,242733.5,287710,276800,Neurexin-3 OS=Homo sapiens OX=9606 GN=NRXN3 PE=1 SV=4
Q13796,4,4,1174801.75,1091351.5,1074751,1210780.25,1108485.5,1153614,1139560.25,1126403.5,1115931,1130695.5,1168963.75,1133208.5,Protein Shroom2 OS=Homo sapiens OX=9606 GN=SHROOM2 PE=1 SV=1
Reverse_sp|A4FU69|EFCB5_HUMAN,2,2,995959.5,907066,947606,995958.5,768156,965927,966083,936199,983914.5,930082.5,810066,948841,EF-hand calcium-binding domain-containing protein 5 OS=Homo sapiens OX=9606 GN=EFCAB5 PE=1 SV=3
Q9UNS1,2,2,358945,382756.5,330191,422375,347149,333576.5,348177,395050,342842.5,394437.5,366088.5,327676,Protein timeless homolog OS=Homo sapiens OX=9606 GN=TIMELESS PE=1 SV=2
P52333,3,3,751049,671409.33,568537.67,755808.33,616157,666315,728519,692973.33,590321.67,705816.67,649774,654529,Tyrosine-protein kinase JAK3 OS=Homo sapiens OX=9606 GN=JAK3 PE=1 SV=2
Reverse_sp|P24723|KPCL_HUMAN,3,3,1017055.33,945696.67,1080910.67,942925.33,903941.33,1066658.67,986546,976070.67,1122326.67,880557.33,953260,1047791.33,Protein kinase C eta type OS=Homo sapiens OX=9606 GN=PRKCH PE=1 SV=4
Q03938,2,2,1403614,1321582.5,1282004,1579022,1214139,1268190.5,1361509,1364029.5,1331125.5,1474580.5,1280381.5,1245758.5,Zinc finger protein 90 OS=Homo sapiens OX=9606 GN=ZNF90 PE=2 SV=3
Q8WWI1,3,3,159385.33,155245.67,158728.67,182609.33,209944.33,195610.33,154604,160231.33,164810.33,170530.33,221398.67,192150,LIM domain only protein 7 OS=Homo sapiens OX=9606 GN=LMO7 PE=1 SV=3
Reverse_sp|P53355|DAPK1_HUMAN,2,2,240288,364559.5,222207.5,409703,379305,354410,233079.5,376268,230721,382603.5,399999.5,348140.5,Death-associated protein kinase 1 OS=Homo sapiens OX=9606 GN=DAPK1 PE=1 SV=6
Q6PL18,2,2,668041,606927,509100.5,802235.5,873865,755688,648001,626420,528607,749173,921542.5,742321,ATPase family AAA domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ATAD2 PE=1 SV=1
Reverse_sp|O00159|MYO1C_HUMAN,2,2,97497,95931.5,95368,116433.5,105981,141048,94571.5,99012,99022,108732,111763,138553,Unconventional myosin-Ic OS=Homo sapiens OX=9606 GN=MYO1C PE=1 SV=4
Q9BXX0,2,2,309860,211499.5,200037.5,201834,306481,261253,300564.5,218292,207702,188484,323202,256631.5,EMILIN-2 OS=Homo sapiens OX=9606 GN=EMILIN2 PE=1 SV=3
Q9H254,5,5,863691.4,773732.6,858403.2,842842.2,776999,848013,837782.2,798583.2,891293.8,787094,819391.6,833013,"Spectrin beta chain, non-erythrocytic 4 OS=Homo sapiens OX=9606 GN=SPTBN4 PE=1 SV=2"
Reverse_sp|O60333|KIF1B_HUMAN,2,2,583696,524276,541393.5,596705.5,539205.5,478846.5,566186,541114.5,562137,557237.5,568624,470376.5,Kinesin-like protein KIF1B OS=Homo sapiens OX=9606 GN=KIF1B PE=1 SV=5
P0C0L4,2,2,413259.5,395841.5,378911.5,383140.5,349034,365511.5,400862.5,408554.5,393429.5,357798,368076.5,359046,Complement C4-A OS=Homo sapiens OX=9606 GN=C4A PE=1 SV=2
P0C0L5,2,2,413259.5,395841.5,378911.5,383140.5,349034,365511.5,400862.5,408554.5,393429.5,357798,368076.5,359046,Complement C4-B OS=Homo sapiens OX=9606 GN=C4B_2 PE=1 SV=2
P02462,4,4,231676.5,205192.75,218188,226424.25,231521,220699.75,224726.25,211783,226547.75,211447.75,244152,216795.5,Collagen alpha-1(IV) chain OS=Homo sapiens OX=9606 GN=COL4A1 PE=1 SV=4
Q9UPU3,2,2,1682604,1805882.5,2078522.5,1994737,2065082,1950731.5,1632130,1863884,2158163.5,1862799,2177752,1916226.5,VPS10 domain-containing receptor SorCS3 OS=Homo sapiens OX=9606 GN=SORCS3 PE=1 SV=2
P22105,5,5,222342,216110.6,218273.2,223048.2,202376.4,219595.8,215672,223051,226636,208294.8,213417.6,215711.2,Tenascin-X OS=Homo sapiens OX=9606 GN=TNXB PE=1 SV=5
Q6PIF6,2,2,372438,350116,341825.5,377229.5,345166,381557,361265,361361,354923,352278,363998,374807.5,Unconventional myosin-VIIb OS=Homo sapiens OX=9606 GN=MYO7B PE=1 SV=2
Q9Y2K3,2,2,472460.5,424220.5,518731.5,410511,510956,459626,458287.5,437845.5,538607,383358,538833.5,451495.5,Myosin-15 OS=Homo sapiens OX=9606 GN=MYH15 PE=1 SV=5
Reverse_sp|P16144|ITB4_HUMAN,3,3,6645650,5702262,6807515.33,6220237,5842142.33,6453038,6446297.67,5885410,7068355.33,5808813,6160888.33,6338897.33,Integrin beta-4 OS=Homo sapiens OX=9606 GN=ITGB4 PE=1 SV=5
Q8TCU6,3,3,1479173.33,1344192.67,1412435,1340285,1230616,1382877.33,1434801.33,1387366,1466554,1251634.33,1297757.67,1358416.67,"Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein OS=Homo sapiens OX=9606 GN=PREX1 PE=1 SV=3"
Q01955,2,2,546690.5,436111,521653,536904,558913.5,496640.5,530290.5,450117.5,541640.5,501391.5,589407.5,487855.5,Collagen alpha-3(IV) chain OS=Homo sapiens OX=9606 GN=COL4A3 PE=1 SV=3
P29400,4,4,419010.5,346743.25,397609.5,411955.5,428953.25,388376.5,406440.75,357879.75,412844,384707.5,452356.25,381506.25,Collagen alpha-5(IV) chain OS=Homo sapiens OX=9606 GN=COL4A5 PE=1 SV=2
Q9H2D6,2,2,504997.5,577218.5,413308.5,559603,467104,526876.5,489848.5,595757.5,429144.5,522589,492588.5,517556.5,TRIO and F-actin-binding protein OS=Homo sapiens OX=9606 GN=TRIOBP PE=1 SV=3
P12259,2,2,211521.5,268619,248294,162714.5,150204.5,151890,205176,277246.5,257807.5,151951.5,158399.5,149203,Coagulation factor V OS=Homo sapiens OX=9606 GN=F5 PE=1 SV=4
O95425,2,2,637489.5,649252,576667.5,732607,656764,727301,618366,670104.5,598763,684150,692596.5,714436,Supervillin OS=Homo sapiens OX=9606 GN=SVIL PE=1 SV=2
Q14674,3,3,878183.67,807262,758668,883791,730762.33,851330.33,851840,833189.67,787737,825334.33,770632,836271.67,Separin OS=Homo sapiens OX=9606 GN=ESPL1 PE=1 SV=3
Reverse_sp|Q5TZA2|CROCC_HUMAN,2,2,289936,611529.5,299319.5,590659.5,367706,396701,281238.5,631170.5,310787.5,551591,387767.5,389684,Rootletin OS=Homo sapiens OX=9606 GN=CROCC PE=1 SV=2
Reverse_sp|Q15811|ITSN1_HUMAN,2,2,1360340.5,1085733,1214529,457496,1497582.5,351515,1319533.5,1120604.5,1261065,427235.5,1579289.5,345297,Intersectin-1 OS=Homo sapiens OX=9606 GN=ITSN1 PE=1 SV=3
Reverse_sp|Q5JPB2|ZN831_HUMAN,2,2,1877782.5,1511452.5,1626984.5,1610990.5,1284730,1916104.5,1821453.5,1559997.5,1689324,1504435,1354824,1882212.5,Zinc finger protein 831 OS=Homo sapiens OX=9606 GN=ZNF831 PE=2 SV=4
Q12955,4,4,617599.5,549640.25,609528,605032.25,546434.25,583672.5,599072.75,567293.5,632882.5,565013.5,576247.25,573348,Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3
A4UGR9,4,4,179799.75,186650.5,161625,225979.5,221716.5,202226.75,174405.75,192644.75,167817.5,211032.25,233812.75,198649.5,Xin actin-binding repeat-containing protein 2 OS=Homo sapiens OX=9606 GN=XIRP2 PE=1 SV=2
Q9UQ35,2,2,236949,200387,231222,263219.5,249724.5,268242,229840.5,206822.5,240081,245809,263349,263497,Serine/arginine repetitive matrix protein 2 OS=Homo sapiens OX=9606 GN=SRRM2 PE=1 SV=2
Q9UMN6,2,2,351585,318108,327740.5,300766.5,249431.5,286822,341038,328324.5,340298,280872.5,263040,281748,Histone-lysine N-methyltransferase 2B OS=Homo sapiens OX=9606 GN=KMT2B PE=1 SV=1
Q9Y618,2,2,2303236,2180575,2132004,2364079.5,1861169,2094200.5,2234144.5,2250611,2213694.5,2207712,1962713.5,2057158.5,Nuclear receptor corepressor 2 OS=Homo sapiens OX=9606 GN=NCOR2 PE=1 SV=3
P12270,2,2,184939.5,177744.5,173397.5,170557,152571.5,170458.5,179391.5,183453,180041,159275,160895.5,167443,Nucleoprotein TPR OS=Homo sapiens OX=9606 GN=TPR PE=1 SV=3
P25940,2,2,133779,142772.5,128897,169920.5,182772,195820.5,129765.5,147357.5,133835,158681,192743.5,192356.5,Collagen alpha-3(V) chain OS=Homo sapiens OX=9606 GN=COL5A3 PE=1 SV=3
Q15772,2,2,293745,292216.5,245596.5,319850,281444,306642.5,284933,301601.5,255006.5,298694,296799,301218,Striated muscle preferentially expressed protein kinase OS=Homo sapiens OX=9606 GN=SPEG PE=1 SV=4
Reverse_sp|Q8IYW2|CFA46_HUMAN,2,2,258732.5,228743.5,241416.5,213588,231283,284945,250971,236089.5,250666,199460.5,243901,279904.5,Cilia- and flagella-associated protein 46 OS=Homo sapiens OX=9606 GN=CFAP46 PE=2 SV=3
Reverse_sp|Q9ULT8|HECD1_HUMAN,3,3,195731.67,191595,214077.67,261024.33,220842.67,230416.67,189859.67,197748.33,222279.67,243759,232891.33,226340.67,E3 ubiquitin-protein ligase HECTD1 OS=Homo sapiens OX=9606 GN=HECTD1 PE=1 SV=4
Q2M2H8,2,2,2528911,2195120.5,2282441,2398866,2130784.5,2427886.5,2453050,2265624,2369895.5,2240198,2247039,2384942,Probable maltase-glucoamylase 2 OS=Homo sapiens OX=9606 GN=MGAM2 PE=1 SV=3
Q15878,2,2,475694.5,459347,470033.5,522380.5,427466,462734,461424.5,474100,488043,487828.5,450788,454549,Voltage-dependent R-type calcium channel subunit alpha-1E OS=Homo sapiens OX=9606 GN=CACNA1E PE=1 SV=3
Q3V6T2,2,2,369762.5,321148.5,338020,357966.5,308745,346143.5,358670,331463,350971,334289,325589.5,340020.5,Girdin OS=Homo sapiens OX=9606 GN=CCDC88A PE=1 SV=2
P04114,3,3,1911637.67,1794033,1887532.33,1870477.33,1779890,1922752.67,1854293.33,1851654.33,1959855.33,1746758.67,1877000,1888743,Apolipoprotein B-100 OS=Homo sapiens OX=9606 GN=APOB PE=1 SV=2
P13611,3,3,442384,483868,411031.33,583027.67,675567.33,628693.33,429113.33,499408.67,426780,544464,712425.67,617572.67,Versican core protein OS=Homo sapiens OX=9606 GN=VCAN PE=1 SV=3
Reverse_sp|Q9H5I5|PIEZ2_HUMAN,2,2,355826.5,305739,362657.5,358905,360032,343939,345152,315558.5,376553,335165.5,379674.5,337855,Piezo-type mechanosensitive ion channel component 2 OS=Homo sapiens OX=9606 GN=PIEZO2 PE=1 SV=2
P46100,2,2,433841,430623,436894.5,452225,372002.5,401615,420826,444453.5,453634.5,422313,392298.5,394511,Transcriptional regulator ATRX OS=Homo sapiens OX=9606 GN=ATRX PE=1 SV=6
Reverse_sp|Q8NDH2|CC168_HUMAN,5,5,1136386.8,1004923,1053492.8,1082249,866871,1010578.6,1102297.8,1037199.2,1093858.6,1010665.4,914167,992703.2,Leucine-rich repeat transmembrane protein CCDC168 OS=Homo sapiens OX=9606 GN=CCDC168 PE=2 SV=3
Reverse_sp|Q96RW7|HMCN1_HUMAN,2,2,314655,279036.5,329603,321266,280993,306184,305216,287998,342231.5,300016,296323.5,300768,Hemicentin-1 OS=Homo sapiens OX=9606 GN=HMCN1 PE=1 SV=2
Q8TE73,2,2,871535,739848.5,821343,801564.5,666373.5,687756.5,845390.5,763611,852813.5,748546.5,702730,675591,Dynein axonemal heavy chain 5 OS=Homo sapiens OX=9606 GN=DNAH5 PE=1 SV=3
Reverse_sp|Q12955|ANK3_HUMAN,2,2,536693,451106,493460,462526,515914.5,495760,520593.5,465594.5,512367.5,431932.5,544062.5,486990.5,Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3
Q01484,2,2,685683,584192.5,456409,611100,600528,595847,665114,602955.5,473896.5,570679.5,633292,585307,Ankyrin-2 OS=Homo sapiens OX=9606 GN=ANK2 PE=1 SV=4
Reverse_sp|Q14789|GOGB1_HUMAN,4,4,767625,663917,685148,791859,753110.25,803204.25,744597.75,685240.5,711400,739482.75,794199.25,788997,Golgin subfamily B member 1 OS=Homo sapiens OX=9606 GN=GOLGB1 PE=1 SV=2
Reverse_sp|P24043|LAMA2_HUMAN,2,2,445092,419120.5,396510,473519,438809.5,434652,431740,432581.5,411702,442198.5,462750.5,426963.5,Laminin subunit alpha-2 OS=Homo sapiens OX=9606 GN=LAMA2 PE=1 SV=4
Reverse_sp|Q12830|BPTF_HUMAN,3,3,421671.67,386182.67,414392.67,353974,293374.67,319523,409022,398585.67,430270.33,330560.67,309380.67,313870.67,Nucleosome-remodeling factor subunit BPTF OS=Homo sapiens OX=9606 GN=BPTF PE=1 SV=3
Reverse_sp|P25391|LAMA1_HUMAN,2,2,494697,437637.5,479189.5,539367.5,512750.5,552720.5,479856.5,451693.5,497550,503692,540725.5,542944,Laminin subunit alpha-1 OS=Homo sapiens OX=9606 GN=LAMA1 PE=1 SV=2
Reverse_sp|Q6KC79|NIPBL_HUMAN,3,3,635080.67,1156500,620712.33,2687666.67,1554996.67,1727084,616029.67,1193645,644495.33,2509896.33,1639836.67,1696535.33,Nipped-B-like protein OS=Homo sapiens OX=9606 GN=NIPBL PE=1 SV=2
Q8NDH2,2,2,203434,217037.5,225496,235189.5,218650,189997.5,197331,224008,234135.5,219633,230579,186636,Leucine-rich repeat transmembrane protein CCDC168 OS=Homo sapiens OX=9606 GN=CCDC168 PE=2 SV=3
Q8NDA2,2,2,2256635.5,2087452.5,2161171.5,2449551.5,2038929,2329721,2188942,2154497.5,2243979.5,2287531,2150172,2288512.5,Hemicentin-2 OS=Homo sapiens OX=9606 GN=HMCN2 PE=2 SV=3
Q8NEZ4,2,2,188690,196063,165368,176854.5,213314,182115,183029,202359.5,171704,165156.5,224951.5,178893.5,Histone-lysine N-methyltransferase 2C OS=Homo sapiens OX=9606 GN=KMT2C PE=1 SV=3
Reverse_sp|Q14204|DYHC1_HUMAN,2,2,1021836.5,942915,889190,1052293.5,868496,1054037.5,991183.5,973199.5,923260,982691.5,915880.5,1035393.5,Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5
Q9NYQ8,2,2,2014080.5,2502586.5,1480102.5,1135314,917459,1290538.5,1953663,2582965.5,1536814.5,1060220.5,967515,1267711,Protocadherin Fat 2 OS=Homo sapiens OX=9606 GN=FAT2 PE=1 SV=2
P08F94,2,2,994191.5,1064377.5,918728.5,999776,953088,997622,964368,1098563.5,953930.5,933648,1005088,979975.5,Fibrocystin OS=Homo sapiens OX=9606 GN=PKHD1 PE=1 SV=1
O15078,2,2,360420,382024,370182.5,397548.5,382895.5,437232.5,349608,394293.5,384366,371253,403785.5,429498.5,Centrosomal protein of 290 kDa OS=Homo sapiens OX=9606 GN=CEP290 PE=1 SV=2
